MutationType	variable	value	adjusted_count	type	tumor	region	rloop
total_long_indel	DO50420	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50421	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50422	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50423	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50424	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50425	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50426	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50427	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50428	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50430	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50431	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO50432	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51044	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51045	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51046	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51047	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51048	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51049	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51050	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51051	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51052	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51053	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51054	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51055	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51056	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51057	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51060	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51061	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51062	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51063	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51064	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51065	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51066	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51067	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51068	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51069	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51070	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51071	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51072	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51073	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51074	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51075	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51078	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51079	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51080	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51081	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51083	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51084	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51085	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51086	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51087	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51088	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51089	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51090	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51091	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51092	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51093	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51094	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51095	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51096	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51097	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51098	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51099	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51100	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51102	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51103	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51104	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51105	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51106	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51107	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51108	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51109	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51110	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51111	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51112	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51113	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51114	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51115	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51116	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51117	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51118	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51119	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51120	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51121	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51122	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51123	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51124	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51125	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51126	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51127	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51128	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51129	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51130	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51131	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51132	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51133	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51134	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51135	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51136	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51137	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51138	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51139	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51141	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51142	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51143	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51144	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51145	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51147	3	0.316177773271659	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51148	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51149	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51150	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51151	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51152	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51153	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51154	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51155	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51156	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51157	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51158	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51159	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51953	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51954	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51955	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51956	2	0.210785182181106	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51958	3	0.316177773271659	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51959	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51960	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51962	8	0.843140728724424	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51964	3	0.316177773271659	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO51965	3	0.316177773271659	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52498	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52499	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52500	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52501	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52502	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52503	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52504	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52505	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52506	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52508	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52509	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52510	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52511	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52512	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52513	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52514	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52516	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52518	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52520	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52524	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52526	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52528	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52530	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52532	0	0	norloop_tss	ICGC_Prostate	tss	norloop
total_long_indel	DO52534	1	0.105392591090553	norloop_tss	ICGC_Prostate	tss	norloop
total_Indel	DO10806	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10807	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10809	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10811	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10813	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10815	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10817	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10819	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10821	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10823	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10825	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10829	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10831	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10833	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO10835	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO36221	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO36223	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46787	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46788	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46790	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46792	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46793	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46795	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO46796	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO48577	5	0.570001548124205	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50414	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50415	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50416	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50417	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50418	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50419	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50420	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50421	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50422	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50423	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50424	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50425	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50426	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50427	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50428	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50430	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50431	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO50432	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51044	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51045	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51046	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51047	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51048	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51049	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51050	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51051	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51052	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51053	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51054	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51055	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51056	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51057	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51060	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51061	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51062	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51063	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51064	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51065	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51066	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51067	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51068	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51069	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51070	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51071	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51072	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51073	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51074	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51075	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51078	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51079	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51080	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51081	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51083	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51084	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51085	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51086	4	0.456001238499364	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51087	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51088	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51089	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51090	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51091	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51092	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51093	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51094	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51095	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51096	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51097	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51098	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51099	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51100	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51102	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51103	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51104	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51105	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51106	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51107	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51108	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51109	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51110	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51111	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51112	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51113	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51114	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51115	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51116	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51117	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51118	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51119	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51120	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51121	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51122	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51123	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51124	3	0.342000928874523	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51125	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51126	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51127	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51128	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51129	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51130	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51131	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51132	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51133	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51134	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51135	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51137	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51138	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51139	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51141	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51142	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51143	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51144	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51145	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51147	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51148	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51149	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51150	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51151	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51152	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51153	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51154	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51155	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51157	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51158	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51159	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51953	5	0.570001548124205	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51954	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51955	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51956	6	0.684001857749046	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51958	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51959	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51960	4	0.456001238499364	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51962	20	2.28000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51964	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO51965	5	0.570001548124205	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52498	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52499	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52500	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52501	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52502	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52503	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52504	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52505	4	0.456001238499364	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52506	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52509	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52510	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52511	2	0.228000619249682	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52512	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52513	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52514	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52516	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52518	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52520	0	0	rloop_tts	ICGC_Prostate	tts	rloop
total_Indel	DO52522	1	0.114000309624841	rloop_tts	ICGC_Prostate	tts	rloop
